,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,MaterialName,New_Volume(L),Points
3126,5/1/2023,A,ERW_ABQ12022120002,Retails,PathumThani,143160,MDELVACSUPER140015W-404X6+1PROMO,588,2
3127,10/3/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,143160,MDELVACSUPER140015W-404X6+1/CAR,2912,2
3128,20/2/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143160,MDELVACSUPER140015W-404X6+1/CAR,7028,2
3129,7/4/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143160,MDELVACSUPER140015W-404X6+1/CAR,10892,2
3130,30/3/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143160,MDELVACSUPER140015W-404X6+1/CAR,2968,2
3131,27/3/2023,A,ERW_AJ0E2020120005,Reseller,Chanthaburi,143160,MDELVACSUPER140015W-404X6+1/CAR,588,2
3132,24/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143160,MDELVACSUPER140015W-404X6+1/CAR,2828,2
3133,7/3/2023,A,ERW_AMBP2020110123,Retails,PhraNakhonSiAyutthaya,143160,MDELVACSUPER140015W-404X6+1/CAR,7868,2
3134,16/3/2023,A,ERW_AMBP2020110140,Retails,ChaiNat,143160,MDELVACSUPER140015W-404X6+1/CAR,10920,2
3135,14/3/2023,A,ERW_AMBP2020110370,Retails,Bangkok,143160,MDELVACSUPER140015W-404X6+1/CAR,8736,2
3136,27/3/2023,A,ERW_AMBP2020110470,Retails,SingBuri,143160,MDELVACSUPER140015W-404X6+1/CAR,7056,2
3137,17/3/2023,A,ERW_AMBP2020110466,Retails,KhonKaen,143160,MDELVACSUPER140015W-404X6+1/CAR,2240,2
3138,22/2/2023,A,ERW_ALWN2023020007,Retails,SakonNakhon,143160,MDELVACSUPER140015W-404X6+1/CAR,9324,2
3139,20/4/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143160,MDELVACSUPER140015W-404X6+1/CAR,6832,2
3140,17/4/2023,A,ERW_AMBP2020110135,Retails,SingBuri,143160,MDELVACSUPER140015W-404X6+1/CAR,3556,2
3141,29/3/2023,A,ERW_AMBP2020110472,Retails,ChaiNat,143160,MDELVACSUPER140015W-404X6+1/CAR,2660,2
3142,30/3/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,143160,MDELVACSUPER140015W-404X6+1/CAR,9744,2
3143,5/4/2023,A,ERW_AMBP2020110558,Retails,NakhonRatchasima,143160,MDELVACSUPER140015W-404X6+1/CAR,3052,2
3144,10/4/2023,A,ERW_AMBP2020110463,Retails,LopBuri,143160,MDELVACSUPER140015W-404X6+1/CAR,2016,2
3145,14/1/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,142938,MDELVACSUPER140015W-40CTN12X1L:TH,9320,2
3146,2/2/2023,D,ERW_DGVG2021110003,Reseller,Phangnga,142938,MDELVACSUPER140015W-40CTN12X1L:TH,8520,2
3147,22/3/2023,D,ERW_DGVG2021110003,Reseller,Phangnga,142938,MDELVACSUPER140015W-40CTN12X1L:TH,7820,2
3148,11/4/2023,D,ERW_DBG72020110038,Reseller,Phuket,142938,MDELVACSUPER140015W-40CTN12X1L:TH,7424,2
3149,11/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,142938,MDELVACSUPER140015W-40CTN12X1L:TH,2096,2
3150,27/1/2023,D,ERW_DBG72020110038,Reseller,Phuket,142938,MDELVACSUPER140015W-40CTN12X1L:TH,1360,2
3151,10/2/2023,A,ERW_AMBP2020110558,Retails,NakhonRatchasima,142938,MDELVACSUPER140015W-40CTN12X1L:TH,7668,2
3152,17/2/2023,D,ERW_DBG72020110003,Retails,SuratThani,142938,MDELVACSUPER140015W-40CTN12X1L:TH,7776,2
3153,14/2/2023,A,ERW_AMBP2020110142,Reseller,Saraburi,142938,MDELVACSUPER140015W-40CTN12X1L:TH,4380,2
3154,26/1/2023,A,ERW_AMBP2020110202,Retails,Trat,142938,MDELVACSUPER140015W-40CTN12X1L:TH,2448,2
3155,28/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,142938,MDELVACSUPER140015W-40CTN12X1L:TH,3828,2
3156,19/4/2023,D,ERW_DBG72020110008,Retails,Trang,142938,MDELVACSUPER140015W-40CTN12X1L:TH,468,2
3157,24/2/2023,A,ERW_ADG22021040108,Retails,KhonKaen,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,6188,2
3158,10/2/2023,A,ERW_AMBP2020110291,Reseller,NakhonRatchasima,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,13720,2
3159,22/3/2023,D,ERW_DGVG2021110003,Reseller,Phangnga,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,168,2
3160,26/1/2023,D,ERW_DBG72020110028,Reseller,Chumphon,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,2296,2
3161,23/5/2023,D,ERW_DBG72020110028,Reseller,Chumphon,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,5320,2
3162,4/5/2023,D,ERW_DBG72020110038,Reseller,Phuket,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,9884,2
3163,26/5/2023,D,ERW_DBG72020110035,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,392,2
3164,15/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,728,2
3165,28/3/2023,D,ERW_DBG72020110075,Retails,Chumphon,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12208,2
3166,29/4/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,7672,2
3167,21/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,10472,2
3168,17/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,10528,2
3169,20/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,8792,2
3170,29/4/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,8736,2
3171,24/5/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,5796,2
3172,25/5/2023,D,ERW_DGVG2021110003,Reseller,Phangnga,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,7476,2
3173,25/2/2023,D,ERW_DBG72020110037,Retails,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,11508,2
3174,15/2/2023,A,ERW_AMBP2020110275,Retails,SakonNakhon,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,196,2
3175,10/2/2023,A,ERW_AHWO2020120011,Retails,KhonKaen,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12376,2
3176,10/2/2023,A,ERW_AMBP2020110126,Retails,PhraNakhonSiAyutthaya,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,6272,2
3177,15/2/2023,A,ERW_AMBP2020110140,Retails,ChaiNat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,11984,2
3178,14/2/2023,A,ERW_AMBP2020110210,Reseller,SaKaeo,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12824,2
3179,14/2/2023,A,ERW_AMBP2020110210,Reseller,SaKaeo,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,3668,2
3180,13/2/2023,A,ERW_AMBP2020110706,Retails,NongBuaLamPhu,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,13076,2
3181,16/1/2023,D,ERW_DBG72020110059,Retails,Chumphon,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,28,2
3182,19/1/2023,D,ERW_DBG72020110003,Retails,SuratThani,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,3052,2
3183,20/5/2023,D,ERW_DBG72020110008,Retails,Trang,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,13720,2
3184,19/4/2023,D,ERW_DBG72020110008,Retails,Trang,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,7588,2
3185,13/5/2023,D,ERW_DBG72020110010,Retails,Krabi,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,9660,2
3186,25/4/2023,D,ERW_DBG72020110012,Reseller,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,8372,2
3187,3/2/2023,D,ERW_DBG72020110012,Reseller,Songkhla,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,13860,2
3188,20/4/2023,D,ERW_DBG72020110033,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12964,2
3189,9/5/2023,D,ERW_DBG72020110050,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12908,2
3190,22/4/2023,D,ERW_DBG72020110062,Retails,Trang,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12796,2
3191,15/3/2023,D,ERW_DBG72020110008,Retails,Trang,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,4956,2
3192,7/2/2023,D,ERW_DBG72020110008,Retails,Trang,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,1540,2
3193,30/5/2023,D,ERW_DBG72020110021,Retails,Phatthalung,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,13832,2
3194,25/2/2023,D,ERW_DBG72020110021,Retails,Phatthalung,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,112,2
3195,10/4/2023,D,ERW_DBG72020110056,Retails,Phuket,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,11508,2
3196,13/2/2023,A,ERW_AMBP2020110154,Retails,ChonBuri,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,10528,2
3197,20/2/2023,D,ERW_DBG72020110033,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,5096,2
3198,21/4/2023,D,ERW_DBG72020110087,Retails,SuratThani,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,11620,2
3199,18/7/2023,D,ERW_DBG72020110132,Retails,Phatthalung,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,3108,2
3200,1/2/2023,D,ERW_DBG72020110132,Retails,Phatthalung,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,3808,2
3201,23/2/2023,A,ERW_AMBP2020110154,Retails,ChonBuri,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,10752,2
3202,22/3/2023,D,ERW_DBG72020110055,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,9800,2
3203,17/5/2023,D,ERW_DBG72020110055,Retails,NakhonSiThammarat,143160,MDELVACSUPER140015W-40CTN4X6+1L:TH,12516,2
3204,13/2/2023,A,ERW_AMBP2020110202,Retails,Chachoengsao,142939,MDELVACSUPER140015W-40PAIL18L:TH,6696,2
3205,24/2/2023,A,ERW_ADG22021040108,Retails,KhonKaen,142939,MDELVACSUPER140015W-40PAIL18L:TH,1240,2
3206,15/2/2023,A,ERW_AJ0E2020120005,Reseller,Chanthaburi,142939,MDELVACSUPER140015W-40PAIL18L:TH,5940,2
3207,10/2/2023,A,ERW_AMBP2020110558,Retails,NakhonRatchasima,142939,MDELVACSUPER140015W-40PAIL18L:TH,5860,2
3208,10/2/2023,A,ERW_AMBP2020110126,Retails,PhraNakhonSiAyutthaya,142939,MDELVACSUPER140015W-40PAIL18L:TH,8092,2
3209,9/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,MDELVACSUPER140015W-40PAIL18L:TH,5472,2
3210,8/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,MDELVACSUPER140015W-40PAIL18L:TH,2800,2
3211,22/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,MDELVACSUPER140015W-40PAIL18L:TH,1340,2
3212,27/1/2023,D,ERW_DBG72020110038,Reseller,Phuket,142939,MDELVACSUPER140015W-40PAIL18L:TH,2466,2
3213,6/9/2023,C,ERW_C08P2020090096,Reseller,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",2688,2
3214,19/4/2023,C,ERW_C08P2020090096,Reseller,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",2628,2
3215,31/3/2023,C,ERW_C08P2020090096,Reseller,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",2388,2
3216,10/8/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",6760,2
3217,17/2/2023,C,ERW_C08P2020090038,Retails,Tak,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4200,2
3218,11/5/2023,C,ERW_C4OU2020100001,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4800,2
3219,10/8/2023,C,ERW_C4OU2020100001,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",460,2
3220,6/4/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",450,2
3221,28/2/2023,C,ERW_C08P2020090093,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",1710,2
3222,30/5/2023,C,ERW_C08P2020090105,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",5112,2
3223,25/8/2023,C,ERW_C08P2020090125,Retails,Phrae,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4500,2
3224,20/2/2023,C,ERW_C08P2020090125,Retails,Phrae,142938,"MDELVACSUPER140015W-40,12X1LTCTN",7074,2
3225,24/4/2023,C,ERW_C17T2021060004,Retails,Phrae,142938,"MDELVACSUPER140015W-40,12X1LTCTN",8010,2
3226,16/2/2023,C,ERW_C08P2020090093,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",2040,2
3227,11/5/2023,C,ERW_C08P2020090100,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",2496,2
3228,9/5/2023,C,ERW_CET92022080001,Retails,Uttaradit,142938,"MDELVACSUPER140015W-40,12X1LTCTN",5352,2
3229,23/1/2023,C,ERW_CET92022080001,Retails,Uttaradit,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4992,2
3230,27/3/2023,C,ERW_CM8N2021050004,Retails,Lampang,142938,"MDELVACSUPER140015W-40,12X1LTCTN",5508,2
3231,15/2/2023,C,ERW_C08P2020090002,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",840,2
3232,6/4/2023,C,ERW_C08P2020090022,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",5292,2
3233,6/7/2023,C,ERW_C08P2020090024,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",636,2
3234,25/5/2023,C,ERW_C08P2020090029,Retails,KamphaengPhet,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4416,2
3235,17/3/2023,C,ERW_C08P2020090033,Retails,Tak,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4620,2
3236,21/8/2023,C,ERW_C08P2020090037,Retails,Tak,142938,"MDELVACSUPER140015W-40,12X1LTCTN",1968,2
3237,3/8/2023,C,ERW_C08P2020090062,Retails,Phichit,142938,"MDELVACSUPER140015W-40,12X1LTCTN",4176,2
3238,12/4/2023,C,ERW_C08P2020090063,Retails,Phichit,142938,"MDELVACSUPER140015W-40,12X1LTCTN",576,2
3239,9/1/2023,C,ERW_C08P2020090071,Retails,Phitsanulok,142938,"MDELVACSUPER140015W-40,12X1LTCTN",1188,2
3240,23/6/2023,C,ERW_C08P2020090098,Retails,Phetchabun,142938,"MDELVACSUPER140015W-40,12X1LTCTN",312,2
3241,6/7/2023,C,ERW_CA7Y2022040001,Retails,Phitsanulok,142938,"MDELVACSUPER140015W-40,12X1LTCTN",3216,2
3242,3/7/2023,C,ERW_CGAA2021010004,Retails,Phitsanulok,142938,"MDELVACSUPER140015W-40,12X1LTCTN",3036,2
3243,26/6/2023,C,ERW_CM8N2021050007,Retails,Phichit,142938,"MDELVACSUPER140015W-40,12X1LTCTN",1944,2
3244,5/6/2023,C,ERW_C08P2020090116,Retails,Sukhothai,142938,"MDELVACSUPER140015W-40,12X1LTCTN",3588,2
3245,2/2/2023,C,ERW_CGAA2021010004,Retails,Phitsanulok,137224,"MDELVACSUPER140015W-40,12X1LTCTN",2317,2
3246,18/3/2023,C,ERW_C08P2020090041,Reseller,Tak,142939,"MDELVACSUPER140015W-40,1X18LT",4590,2
3247,15/2/2023,C,ERW_C08P2020090011,Retails,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",1820,2
3248,23/6/2023,C,ERW_C08P2020090096,Reseller,Phetchabun,142939,"MDELVACSUPER140015W-40,1X18LT",8730,2
3249,6/1/2023,C,ERW_C08P2020090012,Reseller,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",7956,2
3250,16/1/2023,C,ERW_C08P2020090041,Reseller,Tak,142939,"MDELVACSUPER140015W-40,1X18LT",288,2
3251,24/3/2023,C,ERW_C4M12022030001,Retails,Phrae,142939,"MDELVACSUPER140015W-40,1X18LT",7236,2
3252,25/3/2023,C,ERW_C4M12022030001,Retails,Phrae,142939,"MDELVACSUPER140015W-40,1X18LT",2160,2
3253,10/2/2023,C,ERW_C4M12022030001,Retails,Phrae,142939,"MDELVACSUPER140015W-40,1X18LT",8604,2
3254,14/3/2023,C,ERW_C08P2020090012,Reseller,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",8586,2
3255,16/2/2023,C,ERW_C08P2020090034,Retails,Tak,142939,"MDELVACSUPER140015W-40,1X18LT",1242,2
3256,7/2/2023,C,ERW_C08P2020090037,Retails,Tak,142939,"MDELVACSUPER140015W-40,1X18LT",7488,2
3257,18/3/2023,C,ERW_C08P2020090104,Retails,Phetchabun,142939,"MDELVACSUPER140015W-40,1X18LT",7614,2
3258,24/3/2023,C,ERW_C08P2020090125,Retails,Phrae,142939,"MDELVACSUPER140015W-40,1X18LT",5832,2
3259,30/5/2023,C,ERW_C08P2020090206,Retails,Phetchabun,142939,"MDELVACSUPER140015W-40,1X18LT",378,2
3260,10/1/2023,C,ERW_C4M12022030001,Retails,Phrae,142939,"MDELVACSUPER140015W-40,1X18LT",5868,2
3261,17/3/2023,C,ERW_C08P2020090012,Reseller,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",4770,2
3262,6/1/2023,C,ERW_CRGG2021020001,Reseller,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",2718,2
3263,28/2/2023,C,ERW_C08P2020090104,Retails,Phetchabun,142939,"MDELVACSUPER140015W-40,1X18LT",6804,2
3264,17/3/2023,C,ERW_C08P2020090033,Retails,Tak,142939,"MDELVACSUPER140015W-40,1X18LT",200,2
3265,22/3/2023,C,ERW_C08P2020090028,Retails,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",5868,2
3266,5/6/2023,C,ERW_C08P2020090028,Retails,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",288,2
3267,21/3/2023,C,ERW_C08P2020090197,Retails,ChonBuri,142939,"MDELVACSUPER140015W-40,1X18LT",7002,2
3268,11/5/2023,C,ERW_C08P2020090222,Retails,NakhonSawan,142939,"MDELVACSUPER140015W-40,1X18LT",1314,2
3269,18/5/2023,C,ERW_CRGG2021020001,Reseller,KamphaengPhet,142939,"MDELVACSUPER140015W-40,1X18LT",2520,2
3270,18/3/2023,C,ERW_C08P2020090041,Reseller,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6104,2
3271,18/2/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6524,2
3272,16/1/2023,C,ERW_C08P2020090041,Reseller,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6048,2
3273,18/3/2023,C,ERW_C08P2020090087,Retails,Phetchabun,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",12460,2
3274,31/1/2023,C,ERW_C08P2020090012,Reseller,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",3360,2
3275,20/2/2023,C,ERW_CXVX2023040001,Retails,Nan,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",3696,2
3276,15/2/2023,C,ERW_C08P2020090011,Retails,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",168,2
3277,20/2/2023,C,ERW_C08P2020090125,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",4536,2
3278,23/1/2023,C,ERW_CM8N2021050003,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",5180,2
3279,27/3/2023,C,ERW_CM8N2021050004,Retails,Lampang,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",7840,2
3280,8/2/2023,C,ERW_CM8N2021050004,Retails,Lampang,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",13720,2
3281,17/3/2023,C,ERW_C08P2020090034,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",1288,2
3282,16/2/2023,C,ERW_C08P2020090044,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",5096,2
3283,17/3/2023,C,ERW_C08P2020090033,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",10612,2
3284,25/2/2023,C,ERW_C08P2020090020,Retails,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",11508,2
3285,13/1/2023,C,ERW_C08P2020090038,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",9268,2
3286,14/3/2023,C,ERW_C08P2020090087,Retails,Phetchabun,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",13860,2
3287,18/3/2023,C,ERW_C08P2020090104,Retails,Phetchabun,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",4928,2
3288,18/4/2023,C,ERW_C08P2020090137,Retails,Lamphun,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",2296,2
3289,14/3/2023,C,ERW_C08P2020090137,Retails,Lamphun,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6608,2
3290,18/3/2023,C,ERW_C08P2020090158,Retails,ChiangRai,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",2464,2
3291,16/2/2023,C,ERW_C08P2020090045,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",10948,2
3292,6/1/2023,C,ERW_CRGG2021020001,Reseller,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",1456,2
3293,6/1/2023,C,ERW_C08P2020090044,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",13160,2
3294,22/3/2023,C,ERW_C08P2020090024,Retails,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",4172,2
3295,11/1/2023,C,ERW_C08P2020090025,Reseller,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",4060,2
3296,18/3/2023,C,ERW_C08P2020090038,Retails,Tak,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",84,2
3297,18/1/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6188,2
3298,9/1/2023,C,ERW_C08P2020090071,Retails,Phitsanulok,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",3444,2
3299,16/3/2023,C,ERW_C08P2020090109,Retails,Sukhothai,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",6552,2
3300,21/3/2023,C,ERW_C08P2020090197,Retails,ChonBuri,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",11004,2
3301,17/1/2023,C,ERW_C08P2020090019,Retails,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",9940,2
3302,6/2/2023,C,ERW_C08P2020090019,Retails,KamphaengPhet,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",9128,2
3303,16/3/2023,C,ERW_C08P2020090117,Retails,Sukhothai,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",5012,2
3304,10/2/2023,C,ERW_C08P2020090180,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",2688,2
3305,24/3/2023,C,ERW_C08P2020090202,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",11396,2
3306,13/2/2023,C,ERW_C08P2020090202,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",10640,2
3307,23/1/2023,C,ERW_C08P2020090202,Retails,Phrae,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",2520,2
3308,3/1/2023,C,ERW_CGAA2021010004,Retails,Phitsanulok,143160,"MDELVACSUPER140015W-40,4X6+1LTPROMO",10556,2
3309,23/1/2023,A,ERW_AMBP2020110119,Retails,PathumThani,134728,MDELVACSUPER20W-501/18LT,7520,1
3310,13/1/2023,A,ERW_AMBP2020110446,Retails,UthaiThani,134728,MDELVACSUPER20W-501/18LT,8652,1
3311,23/1/2023,A,ERW_AMBP2020110313,Retails,LopBuri,134728,MDELVACSUPER20W-501/18LT,1204,1
3312,13/1/2023,A,ERW_AMBP2020110473,Retails,ChaiNat,134728,MDELVACSUPER20W-501/18LT,4088,1
3313,19/1/2023,A,ERW_AMBP2020110473,Retails,ChaiNat,134728,MDELVACSUPER20W-501/18LT,10360,1
3314,15/2/2023,A,ERW_AMBP2020110420,Retails,ChonBuri,133405,MDELVACSUPER20W-5012X1L/CAR,5724,1
3315,23/5/2023,A,ERW_AMBP2020110743,Reseller,UdonThani,134728,MDELVACSUPER20W-5018L/PAIL,2034,1
3316,26/4/2023,A,ERW_A3BM2023050001,Retails,Nonthaburi,134728,MDELVACSUPER20W-5018L/PAIL,8856,1
3317,10/3/2023,A,ERW_AMBP2020110119,Retails,PathumThani,134707,MDELVACSUPER20W-504X6L/CAR,6896,1
3318,15/2/2023,A,ERW_AMBP2020110420,Retails,ChonBuri,134707,MDELVACSUPER20W-504X6L/CAR,5616,1
3319,7/7/2023,A,ERW_AMBP2020110210,Reseller,SaKaeo,134707,MDELVACSUPER20W-504X6L/CAR,640,1
3320,8/8/2023,A,ERW_A2JJ2023070001,Retails,BuriRam,134707,MDELVACSUPER20W-504X6L/CAR,4716,1
3321,21/6/2023,A,ERW_A2JJ2023070001,Retails,BuriRam,134707,MDELVACSUPER20W-504X6L/CAR,7938,1
3322,14/3/2023,A,ERW_AMBP2020110101,Retails,Nonthaburi,134707,MDELVACSUPER20W-504X6L/CAR,608,1
3323,16/5/2023,A,ERW_AMBP2020110313,Retails,LopBuri,134707,MDELVACSUPER20W-504X6L/CAR,6480,1
3324,18/7/2023,A,ERW_AMBP2020110101,Retails,Nonthaburi,134707,MDELVACSUPER20W-504X6L/CAR,3936,1
3325,7/3/2023,C,ERW_C08P2020090116,Retails,Sukhothai,133405,"MDELVACSUPER20W-50,12X1LTCTN",8360,1
3326,15/2/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,133405,"MDELVACSUPER20W-50,12X1LTCTN",5560,1
3327,18/1/2023,C,ERW_C08P2020090113,Reseller,Sukhothai,133405,"MDELVACSUPER20W-50,12X1LTCTN",3780,1
3328,3/2/2023,C,ERW_C08P2020090025,Reseller,KamphaengPhet,133405,"MDELVACSUPER20W-50,12X1LTCTN",1860,1
3329,7/2/2023,C,ERW_C08P2020090193,Retails,Sukhothai,133405,"MDELVACSUPER20W-50,12X1LTCTN",8720,1
